date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2000-08-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,18,0.4
2000-08-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,19,0.42
2000-08-15,Region IX,Zamboanga del Sur,Zamboanga City,178,6.91,122.07,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,18.5,0.41
2000-08-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,23,0.51
2000-08-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,18.05,0.4
2000-08-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,17.15,0.38
2000-08-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,Maize flour (white),134,KG,actual,Retail,PHP,14.8,0.33
2000-08-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,19,0.42
2000-08-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,19.25,0.43
2000-08-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,17.3,0.39
2000-08-15,Region VII,Cebu,Cebu City,176,10.31,123.89,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,99.56,2.22
2000-08-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Retail,PHP,13,0.29
2000-08-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,11.05,0.25
2000-08-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,18.55,0.41
2000-08-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,17.6,0.39
2000-08-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,17,0.38
2000-08-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,Maize (white),67,KG,actual,Wholesale,PHP,7.25,0.16
2000-08-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,18.75,0.42
2000-08-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,17,0.38
2000-08-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,16.5,0.37
2000-08-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,70.96,1.58
2000-09-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Maize flour (yellow),573,KG,actual,Retail,PHP,17,0.37
2000-09-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,20,0.44
2000-09-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,18.75,0.41
2000-09-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,18,0.4
2000-09-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,106.89,2.35
2000-09-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,20,0.44
2000-09-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,19.4,0.43
2000-09-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,18.8,0.41
2000-09-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,22,0.48
2000-09-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,20,0.44
2000-09-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,15.2,0.33
2000-09-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,Maize flour (white),134,KG,actual,Retail,PHP,14.6,0.32
2000-09-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,18.4,0.4
2000-09-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,17,0.37
2000-09-15,Region VII,Cebu,Cebu City,176,10.31,123.89,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,99.64,2.19
2000-09-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,11.45,0.25
2000-09-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (yellow),573,KG,actual,Wholesale,PHP,10.1,0.22
2000-09-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,17.9,0.39
2000-09-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,17.2,0.38
2000-09-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,87.12,1.91
2000-09-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,Maize (yellow),136,KG,actual,Wholesale,PHP,5.55,0.12
2000-09-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,16.7,0.37
2000-10-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,18,0.37
2000-10-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,17.75,0.37
2000-10-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,106.8,2.21
2000-10-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,20,0.41
2000-10-15,Region IX,Zamboanga del Sur,Zamboanga City,178,6.91,122.07,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,17.5,0.36
2000-10-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,21.5,0.44
2000-10-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,15,0.31
2000-10-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,19.25,0.4
2000-10-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,14.2,0.29
2000-10-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,13.5,0.28
2000-10-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,19.4,0.4
2000-10-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,17.75,0.37
2000-10-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,16.1,0.33
2000-10-15,Region VII,Cebu,Cebu City,176,10.31,123.89,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,100.04,2.07
2000-10-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Retail,PHP,13,0.27
2000-10-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,11.5,0.24
2000-10-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (yellow),573,KG,actual,Wholesale,PHP,10,0.21
2000-10-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,19,0.39
2000-10-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,15.05,0.31
2000-10-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,87.01,1.8
2000-10-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,18.4,0.38
2000-10-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,16.5,0.34
2000-10-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,15.1,0.31
2000-10-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,71.7,1.48
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Maize flour (yellow),573,KG,actual,Retail,PHP,17.75,0.36
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,20,0.4
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,18.7,0.38
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,18,0.36
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,17.65,0.36
2000-11-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,106.99,2.15
2000-11-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,20,0.4
2000-11-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,18.35,0.37
2000-11-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,22,0.44
2000-11-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,14.4,0.29
2000-11-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,Maize flour (white),134,KG,actual,Retail,PHP,14.75,0.3
2000-11-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,13.1,0.26
2000-11-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,17.3,0.35
2000-11-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,17.5,0.35
2000-11-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,16,0.32
2000-11-15,Region VII,Cebu,Cebu City,176,10.31,123.89,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,100.3,2.02
2000-11-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Retail,PHP,14.1,0.28
2000-11-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,11.8,0.24
2000-11-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (yellow),573,KG,actual,Wholesale,PHP,10.15,0.2
2000-11-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,19,0.38
2000-11-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,16.95,0.34
2000-11-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,14.85,0.3
2000-11-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,86.75,1.75
2000-11-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,Maize (white),67,KG,actual,Wholesale,PHP,7.5,0.15
2000-11-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,16.35,0.33
2000-11-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,16.1,0.32
2000-11-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,73,1.47
2000-12-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,20,0.4
2000-12-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,17.35,0.35
2000-12-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,107.38,2.15
2000-12-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,18.5,0.37
2000-12-15,Region IX,Zamboanga del Sur,Zamboanga City,178,6.91,122.07,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,16.5,0.33
2000-12-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,22,0.44
2000-12-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,15,0.3
2000-12-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,19.6,0.39
2000-12-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,14.4,0.29
2000-12-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,Maize flour (white),134,KG,actual,Retail,PHP,14.45,0.29
2000-12-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,12.6,0.25
2000-12-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,19.4,0.39
2000-12-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,17.5,0.35
2000-12-15,Region VII,Cebu,Cebu City,176,10.31,123.89,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,100.3,2.01
2000-12-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Retail,PHP,13.7,0.27
2000-12-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,11.55,0.23
2000-12-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (yellow),573,KG,actual,Retail,PHP,11.35,0.23
2000-12-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,15.1,0.3
2000-12-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,86.65,1.73
2000-12-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,Maize (white),67,KG,actual,Wholesale,PHP,7.4,0.15
2000-12-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,Maize (yellow),136,KG,actual,Wholesale,PHP,7.2,0.14
2000-12-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,16.25,0.33
2000-12-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,16,0.32
2000-12-15,Region XII,South Cotabato,Koronadal,181,6.5,124.85,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,15.2,0.3
2001-01-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,20,0.38
2001-01-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,18.35,0.35
2001-01-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,17.35,0.33
2001-01-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,109.08,2.09
2001-01-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,20.75,0.4
2001-01-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,19.25,0.37
2001-01-15,Region III,Nueva Ecija,Palayan,171,15.54,121.08,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,96.92,1.85
2001-01-15,Region IX,Zamboanga del Sur,Zamboanga City,178,6.91,122.07,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,16.85,0.32
2001-01-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,15,0.29
2001-01-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,18.85,0.36
2001-01-15,Region VI,Iloilo,Iloilo City,175,10.7,122.56,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,88.71,1.7
2001-01-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,12.55,0.24
2001-01-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,19.1,0.37
2001-01-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,17.55,0.34
2001-01-15,Region VII,Cebu,Cebu City,176,10.31,123.89,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,15.65,0.3
2001-01-15,Region VII,Cebu,Cebu City,176,10.31,123.89,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,100.22,1.92
2001-01-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Retail,PHP,12.1,0.23
2001-01-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (white),134,KG,actual,Wholesale,PHP,11.35,0.22
2001-01-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (yellow),573,KG,actual,Retail,PHP,12.2,0.23
2001-01-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,Maize flour (yellow),573,KG,actual,Wholesale,PHP,11,0.21
2001-01-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Retail,PHP,19,0.36
2001-01-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (milled, superior)",593,KG,actual,Wholesale,PHP,17.3,0.33
2001-01-15,Region XI,Davao del Sur,Davao City,180,7.18,125.44,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Wholesale,PHP,15,0.29
